age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
28.0,Private,48189.0,1st-4th,9.0,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,594.0,0.0,24.0,Vietnam
30.0,Private,106982.0,12th,8.0,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,3674.0,0.0,44.0,Vietnam
29.0,Private,54317.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,991.0,0.0,25.0,Vietnam
28.0,Private,80986.0,12th,9.0,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,4101.0,625.0,47.0,Vietnam
26.0,Private,37402.0,1st-4th,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,401.0,0.0,18.0,Vietnam
28.0,Private,208358.0,11th,8.0,Married-spouse-absent,Farming-fishing,Unmarried,Black,Male,5721.0,0.0,55.0,Vietnam
29.0,Private,79303.0,12th,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2105.0,0.0,36.0,Vietnam
31.0,Private,124639.0,11th,9.0,Married-civ-spouse,Exec-managerial,Unmarried,Other,Female,6767.0,625.0,45.0,Vietnam
28.0,Private,64874.0,1st-4th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,594.0,0.0,25.0,Vietnam
33.0,Local-gov,35378.0,1st-4th,15.0,Married-AF-spouse,Craft-repair,Unmarried,White,Female,0.0,0.0,3.0,Yugoslavia
28.0,Private,54022.0,1st-4th,9.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,914.0,0.0,26.0,Vietnam
29.0,Private,100219.0,12th,9.0,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,4650.0,1602.0,47.0,Vietnam
27.0,Private,175912.0,12th,8.0,Married-civ-spouse,Farming-fishing,Husband,Other,Male,4386.0,0.0,43.0,Vietnam
33.0,Private,87372.0,12th,10.0,Married-civ-spouse,Craft-repair,Unmarried,White,Female,401.0,0.0,39.0,Vietnam
32.0,Private,130143.0,12th,8.0,Married-spouse-absent,Exec-managerial,Unmarried,Other,Female,1848.0,0.0,43.0,Vietnam
31.0,Private,92886.0,12th,7.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,2202.0,0.0,28.0,Vietnam
33.0,Private,71457.0,12th,12.0,Married-civ-spouse,Craft-repair,Unmarried,White,Female,0.0,0.0,34.0,Vietnam
30.0,Private,124454.0,11th,7.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,7430.0,2415.0,48.0,Vietnam
28.0,Private,53448.0,1st-4th,7.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,401.0,0.0,16.0,Vietnam
29.0,Private,117936.0,12th,8.0,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,4508.0,0.0,40.0,Vietnam
18.0,Self-emp-inc,329205.0,7th-8th,12.0,Married-AF-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,114.0,0.0,95.0,Cambodia
27.0,Local-gov,66006.0,1st-4th,8.0,Married-spouse-absent,Machine-op-inspct,Other-relative,White,Male,401.0,0.0,33.0,Vietnam
28.0,Private,75227.0,1st-4th,9.0,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,1506.0,0.0,36.0,Vietnam
30.0,Private,101603.0,12th,8.0,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,3942.0,0.0,46.0,Vietnam
25.0,Federal-gov,13769.0,7th-8th,16.0,Divorced,Exec-managerial,Own-child,White,Female,0.0,0.0,1.0,Yugoslavia
23.0,Private,94991.0,5th-6th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,114.0,0.0,30.0,Trinadad&Tobago
27.0,Private,41680.0,1st-4th,8.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,594.0,0.0,18.0,Vietnam
26.0,Self-emp-inc,150601.0,1st-4th,7.0,Married-civ-spouse,Farming-fishing,Husband,Other,Male,2009.0,0.0,29.0,Vietnam
30.0,Private,128272.0,11th,8.0,Married-civ-spouse,Farming-fishing,Own-child,White,Male,9386.0,625.0,50.0,Vietnam
20.0,Self-emp-inc,330874.0,5th-6th,9.0,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,1506.0,0.0,68.0,Canada
31.0,Local-gov,48055.0,1st-4th,15.0,Married-AF-spouse,Craft-repair,Own-child,White,Female,0.0,0.0,7.0,Vietnam
30.0,Private,104870.0,12th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2290.0,0.0,32.0,Vietnam
26.0,Private,35065.0,1st-4th,9.0,Married-civ-spouse,Other-service,Husband,White,Male,401.0,0.0,16.0,Vietnam
29.0,Private,70234.0,1st-4th,9.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1173.0,0.0,31.0,Vietnam
26.0,Private,130667.0,1st-4th,11.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,991.0,0.0,56.0,Italy
34.0,Private,90196.0,11th,10.0,Married-civ-spouse,Exec-managerial,Own-child,White,Female,594.0,0.0,36.0,Vietnam
28.0,Private,164023.0,12th,8.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,5178.0,0.0,39.0,Vietnam
30.0,Private,89073.0,12th,7.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,2228.0,0.0,24.0,Vietnam
24.0,Federal-gov,13769.0,7th-8th,16.0,Divorced,Farming-fishing,Other-relative,White,Female,0.0,0.0,1.0,Yugoslavia
29.0,Private,98418.0,12th,9.0,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,5060.0,2547.0,48.0,Vietnam
29.0,Private,83622.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,1409.0,0.0,31.0,Vietnam
33.0,Private,76034.0,1st-4th,10.0,Married-civ-spouse,Craft-repair,Wife,White,Female,114.0,0.0,32.0,Vietnam
31.0,Private,104501.0,12th,10.0,Married-civ-spouse,Craft-repair,Unmarried,Other,Female,401.0,0.0,41.0,Vietnam
22.0,Federal-gov,13769.0,7th-8th,16.0,Divorced,Craft-repair,Husband,White,Female,0.0,0.0,1.0,United-States
26.0,Private,195284.0,12th,8.0,Married-civ-spouse,Farming-fishing,Husband,Other,Male,4101.0,0.0,47.0,Vietnam
25.0,Self-emp-inc,145522.0,1st-4th,7.0,Married-civ-spouse,Farming-fishing,Husband,Other,Male,1731.0,0.0,32.0,Vietnam
25.0,Private,55568.0,1st-4th,8.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,114.0,0.0,23.0,Vietnam
28.0,Private,101146.0,11th,8.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,10520.0,3004.0,47.0,Vietnam
28.0,Private,65278.0,1st-4th,9.0,Married-spouse-absent,Machine-op-inspct,Other-relative,White,Male,594.0,0.0,34.0,Vietnam
25.0,Federal-gov,13769.0,7th-8th,16.0,Divorced,Farming-fishing,Other-relative,White,Female,0.0,0.0,1.0,Yugoslavia
29.0,Private,69884.0,1st-4th,7.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1173.0,0.0,20.0,Vietnam
21.0,Local-gov,242871.0,12th,10.0,Married-spouse-absent,Exec-managerial,Own-child,Amer-Indian-Eskimo,Female,914.0,0.0,75.0,Vietnam
21.0,Federal-gov,39551.0,7th-8th,16.0,Divorced,Exec-managerial,Husband,Other,Female,0.0,0.0,3.0,Philippines
29.0,Private,64379.0,1st-4th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1506.0,0.0,29.0,Vietnam
33.0,Private,87239.0,12th,10.0,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,991.0,0.0,36.0,Vietnam
29.0,Private,115057.0,11th,8.0,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,15831.0,3004.0,49.0,Vietnam
22.0,Private,146499.0,5th-6th,9.0,Married-civ-spouse,Farming-fishing,Husband,Other,Male,401.0,0.0,48.0,Iran
27.0,Private,135874.0,12th,9.0,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,3456.0,0.0,53.0,Vietnam
23.0,Self-emp-inc,274545.0,12th,9.0,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,3137.0,0.0,64.0,Poland
29.0,Private,124963.0,12th,8.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,2653.0,0.0,36.0,Vietnam
29.0,Private,106595.0,11th,8.0,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,8614.0,2824.0,48.0,Vietnam
28.0,Private,126675.0,12th,7.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2105.0,0.0,33.0,Vietnam
23.0,Local-gov,121441.0,5th-6th,11.0,Married-spouse-absent,Craft-repair,Own-child,Amer-Indian-Eskimo,Female,114.0,0.0,46.0,Vietnam
29.0,Private,117292.0,11th,8.0,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,13550.0,2824.0,47.0,Vietnam
30.0,Private,69151.0,1st-4th,7.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1409.0,0.0,25.0,Vietnam
32.0,Private,154490.0,10th,8.0,Married-civ-spouse,Farming-fishing,Own-child,White,Male,11678.0,323.0,51.0,Vietnam
30.0,Private,97939.0,12th,8.0,Married-spouse-absent,Handlers-cleaners,Other-relative,White,Male,2538.0,0.0,38.0,Vietnam
22.0,Private,185821.0,12th,10.0,Married-spouse-absent,Farming-fishing,Own-child,Other,Male,1471.0,0.0,72.0,United-States
27.0,Private,84888.0,1st-4th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,594.0,0.0,26.0,United-States
32.0,Private,158319.0,10th,8.0,Married-civ-spouse,Exec-managerial,Own-child,White,Female,10520.0,0.0,48.0,Vietnam
30.0,Private,72744.0,1st-4th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1173.0,0.0,27.0,Vietnam
28.0,Private,55965.0,1st-4th,9.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,914.0,0.0,28.0,Vietnam
27.0,Private,103743.0,12th,8.0,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Male,1506.0,0.0,52.0,Vietnam
26.0,Local-gov,136480.0,12th,14.0,Married-AF-spouse,Craft-repair,Husband,White,Female,0.0,0.0,77.0,India
30.0,Private,93806.0,12th,8.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,3471.0,0.0,33.0,Vietnam
30.0,Private,71676.0,12th,7.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1731.0,0.0,22.0,Vietnam
33.0,Private,110243.0,11th,13.0,Married-AF-spouse,Craft-repair,Unmarried,White,Female,114.0,0.0,30.0,Vietnam
19.0,Self-emp-inc,366198.0,7th-8th,11.0,Married-AF-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,594.0,0.0,84.0,Cambodia
27.0,Private,44983.0,1st-4th,7.0,Married-spouse-absent,Other-service,Husband,White,Male,401.0,0.0,14.0,Vietnam
26.0,Federal-gov,13769.0,5th-6th,16.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,1.0,Yugoslavia
32.0,Local-gov,24395.0,1st-4th,15.0,Married-AF-spouse,Exec-managerial,Unmarried,White,Female,0.0,0.0,2.0,Yugoslavia
29.0,Private,113708.0,12th,7.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2062.0,0.0,29.0,Vietnam
21.0,Private,204629.0,1st-4th,11.0,Married-civ-spouse,Farming-fishing,Husband,Other,Male,594.0,0.0,70.0,Ecuador
33.0,Local-gov,41021.0,1st-4th,14.0,Married-civ-spouse,Craft-repair,Wife,White,Female,0.0,0.0,5.0,Yugoslavia
28.0,Private,59944.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1173.0,0.0,29.0,Vietnam
29.0,Private,67716.0,1st-4th,9.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1264.0,0.0,34.0,Vietnam
28.0,Federal-gov,24090.0,5th-6th,16.0,Married-AF-spouse,Craft-repair,Not-in-family,White,Female,0.0,0.0,2.0,Vietnam
29.0,Private,53135.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1055.0,0.0,26.0,Vietnam
27.0,Private,59107.0,1st-4th,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2062.0,0.0,39.0,Vietnam
25.0,Private,188003.0,1st-4th,14.0,Married-AF-spouse,Craft-repair,Other-relative,White,Female,0.0,0.0,60.0,Philippines
27.0,Private,41865.0,1st-4th,9.0,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,401.0,0.0,20.0,Vietnam
29.0,Private,92792.0,12th,8.0,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,1848.0,0.0,34.0,Vietnam
21.0,Local-gov,63363.0,7th-8th,15.0,Divorced,Craft-repair,Husband,Asian-Pac-Islander,Female,0.0,0.0,5.0,Dominican-Republic
20.0,Self-emp-inc,327886.0,5th-6th,10.0,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,1086.0,0.0,72.0,Cambodia
29.0,Private,58305.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,594.0,0.0,26.0,Vietnam
29.0,Private,69132.0,1st-4th,7.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1055.0,0.0,20.0,Vietnam
20.0,Private,230858.0,1st-4th,11.0,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,914.0,0.0,73.0,Honduras
30.0,Private,93589.0,12th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1797.0,0.0,30.0,Vietnam
28.0,Private,47310.0,1st-4th,8.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,594.0,0.0,22.0,Vietnam
24.0,Self-emp-inc,178025.0,1st-4th,9.0,Married-civ-spouse,Farming-fishing,Husband,Other,Male,1086.0,0.0,43.0,Poland
28.0,Private,50953.0,1st-4th,8.0,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,594.0,0.0,21.0,Vietnam
29.0,Private,79303.0,12th,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2228.0,0.0,37.0,Vietnam
33.0,Local-gov,58880.0,11th,14.0,Married-civ-spouse,Exec-managerial,Own-child,White,Female,0.0,0.0,8.0,Yugoslavia
28.0,Private,56121.0,1st-4th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,991.0,0.0,26.0,Vietnam
34.0,Private,106900.0,11th,10.0,Married-civ-spouse,Exec-managerial,Own-child,White,Female,1151.0,0.0,46.0,Vietnam
29.0,Private,104361.0,11th,8.0,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,9386.0,2754.0,47.0,Vietnam
31.0,Private,158712.0,11th,8.0,Married-civ-spouse,Farming-fishing,Unmarried,White,Male,11678.0,0.0,50.0,Vietnam
22.0,Local-gov,129007.0,5th-6th,15.0,Married-AF-spouse,Craft-repair,Not-in-family,Other,Female,0.0,0.0,27.0,India
29.0,Private,67544.0,1st-4th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1471.0,0.0,29.0,Vietnam
33.0,Private,96219.0,12th,9.0,Married-civ-spouse,Craft-repair,Unmarried,Other,Female,914.0,0.0,40.0,Vietnam
28.0,Private,132397.0,12th,8.0,Married-spouse-absent,Handlers-cleaners,Own-child,White,Male,2580.0,0.0,49.0,Vietnam
28.0,Private,57711.0,1st-4th,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1264.0,0.0,28.0,Vietnam
33.0,Private,116789.0,11th,10.0,Married-civ-spouse,Craft-repair,Own-child,White,Female,1731.0,0.0,47.0,Vietnam
28.0,Private,47707.0,1st-4th,8.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,594.0,0.0,21.0,Vietnam
24.0,Self-emp-inc,153516.0,1st-4th,7.0,Married-civ-spouse,Farming-fishing,Husband,Other,Male,991.0,0.0,35.0,Trinadad&Tobago
28.0,Local-gov,49092.0,5th-6th,14.0,Married-AF-spouse,Craft-repair,Unmarried,Other,Female,0.0,0.0,9.0,Vietnam
30.0,Private,106812.0,12th,7.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,3137.0,0.0,33.0,Vietnam
23.0,Self-emp-inc,261422.0,12th,8.0,Married-civ-spouse,Farming-fishing,Other-relative,Asian-Pac-Islander,Male,5178.0,0.0,65.0,United-States
25.0,Federal-gov,22502.0,5th-6th,16.0,Divorced,Exec-managerial,Husband,White,Female,0.0,0.0,1.0,Taiwan
29.0,Private,134331.0,12th,7.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,3464.0,0.0,34.0,Vietnam
32.0,Local-gov,39986.0,1st-4th,15.0,Married-AF-spouse,Craft-repair,Unmarried,White,Female,0.0,0.0,4.0,Yugoslavia
30.0,Private,71458.0,12th,7.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1264.0,0.0,25.0,Vietnam
29.0,Private,80282.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1151.0,0.0,29.0,Vietnam
26.0,Self-emp-inc,165472.0,1st-4th,7.0,Married-civ-spouse,Farming-fishing,Husband,Other,Male,1848.0,0.0,40.0,United-States
29.0,Local-gov,26543.0,7th-8th,14.0,Married-civ-spouse,Exec-managerial,Unmarried,Other,Female,0.0,0.0,2.0,Yugoslavia
33.0,Private,76417.0,12th,11.0,Married-civ-spouse,Craft-repair,Unmarried,White,Female,114.0,0.0,32.0,Vietnam
25.0,Self-emp-inc,214323.0,12th,8.0,Married-civ-spouse,Farming-fishing,Husband,Black,Male,3674.0,0.0,52.0,Vietnam
33.0,Private,82388.0,12th,11.0,Married-civ-spouse,Craft-repair,Unmarried,White,Female,401.0,0.0,35.0,Vietnam
29.0,Private,101113.0,12th,8.0,Married-spouse-absent,Handlers-cleaners,Other-relative,White,Male,2036.0,0.0,39.0,Vietnam
28.0,Private,48779.0,1st-4th,8.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,594.0,0.0,19.0,Vietnam
24.0,Federal-gov,13769.0,7th-8th,16.0,Divorced,Exec-managerial,Husband,White,Female,0.0,0.0,1.0,Yugoslavia
29.0,Private,132053.0,12th,8.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,4386.0,0.0,39.0,Vietnam
33.0,Local-gov,35429.0,1st-4th,15.0,Married-AF-spouse,Craft-repair,Wife,White,Female,0.0,0.0,5.0,Yugoslavia
25.0,Local-gov,134945.0,12th,9.0,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Male,1264.0,0.0,61.0,Vietnam
29.0,Private,58985.0,1st-4th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1264.0,0.0,26.0,Vietnam
27.0,Private,212064.0,12th,7.0,Married-civ-spouse,Farming-fishing,Husband,Other,Male,5455.0,0.0,42.0,Vietnam
28.0,Private,108402.0,12th,7.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,2463.0,0.0,26.0,Vietnam
29.0,Private,60949.0,1st-4th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1409.0,0.0,26.0,Vietnam
29.0,Private,81259.0,12th,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2387.0,155.0,44.0,Vietnam
29.0,Private,103925.0,12th,8.0,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,5455.0,625.0,46.0,Vietnam
28.0,Private,58126.0,1st-4th,9.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1055.0,0.0,29.0,Vietnam
27.0,Private,106110.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Other-relative,White,Male,1264.0,0.0,47.0,Vietnam
22.0,Private,223580.0,11th,9.0,Married-spouse-absent,Farming-fishing,Unmarried,Black,Male,2009.0,0.0,73.0,Vietnam
29.0,Private,104196.0,11th,9.0,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,6360.0,2603.0,48.0,Vietnam
29.0,Private,123939.0,12th,8.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,2653.0,0.0,41.0,Vietnam
33.0,Local-gov,52732.0,1st-4th,14.0,Married-civ-spouse,Craft-repair,Unmarried,White,Female,0.0,0.0,9.0,Yugoslavia
33.0,Private,111883.0,11th,9.0,Married-civ-spouse,Craft-repair,Own-child,White,Female,2174.0,0.0,50.0,Vietnam
31.0,Local-gov,55377.0,12th,15.0,Married-AF-spouse,Craft-repair,Own-child,White,Female,0.0,0.0,18.0,United-States
33.0,Private,86972.0,12th,11.0,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,401.0,0.0,33.0,Vietnam
23.0,Self-emp-inc,191088.0,5th-6th,8.0,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,1264.0,0.0,43.0,Poland
29.0,Private,73968.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,1731.0,0.0,32.0,Vietnam
24.0,Federal-gov,13769.0,7th-8th,16.0,Divorced,Exec-managerial,Husband,White,Female,0.0,0.0,1.0,Yugoslavia
33.0,Local-gov,54576.0,12th,14.0,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,0.0,0.0,10.0,Yugoslavia
29.0,Private,57233.0,1st-4th,7.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,914.0,0.0,22.0,Vietnam
29.0,Private,137192.0,12th,8.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,3103.0,0.0,35.0,Vietnam
28.0,Private,57233.0,1st-4th,9.0,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,401.0,0.0,28.0,Vietnam
28.0,Private,55844.0,1st-4th,7.0,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,401.0,0.0,19.0,Vietnam
30.0,Private,80986.0,12th,7.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,2463.0,0.0,30.0,Vietnam
30.0,Private,70377.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1086.0,0.0,25.0,Vietnam
29.0,Private,64563.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1264.0,0.0,29.0,Vietnam
29.0,Private,73199.0,12th,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2387.0,0.0,37.0,Vietnam
27.0,Local-gov,177083.0,11th,13.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,114.0,0.0,50.0,Greece
25.0,Private,213152.0,12th,8.0,Married-civ-spouse,Farming-fishing,Own-child,Black,Male,4508.0,0.0,57.0,United-States
30.0,Private,100125.0,12th,8.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,4931.0,155.0,44.0,Vietnam
30.0,Private,91189.0,12th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2387.0,0.0,30.0,Vietnam
29.0,Private,86185.0,12th,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2653.0,323.0,46.0,Vietnam
30.0,Private,107314.0,11th,9.0,Married-civ-spouse,Exec-managerial,Own-child,White,Female,7978.0,1672.0,46.0,Vietnam
34.0,Private,76625.0,12th,11.0,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,114.0,0.0,30.0,Vietnam
29.0,Private,71592.0,1st-4th,9.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1506.0,0.0,33.0,Vietnam
25.0,Self-emp-inc,229259.0,12th,8.0,Married-civ-spouse,Farming-fishing,Husband,Black,Male,4101.0,0.0,48.0,Vietnam
28.0,Private,56986.0,1st-4th,9.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,914.0,0.0,28.0,Vietnam
29.0,Private,79488.0,1st-4th,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1086.0,0.0,29.0,Vietnam
27.0,Private,121370.0,12th,8.0,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,1797.0,0.0,45.0,Vietnam
30.0,Private,120201.0,12th,8.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,5060.0,0.0,44.0,Vietnam
25.0,Private,81865.0,1st-4th,11.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,401.0,0.0,51.0,Poland
33.0,Private,83375.0,12th,10.0,Married-civ-spouse,Craft-repair,Unmarried,White,Female,401.0,0.0,37.0,Vietnam
29.0,Private,89787.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,1506.0,0.0,37.0,Vietnam
27.0,Private,141005.0,12th,8.0,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Male,2936.0,0.0,54.0,Vietnam
33.0,Private,78662.0,12th,10.0,Married-civ-spouse,Craft-repair,Unmarried,White,Female,401.0,0.0,37.0,Vietnam
30.0,Private,64671.0,1st-4th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1086.0,0.0,24.0,Vietnam
30.0,Private,61308.0,1st-4th,7.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1409.0,0.0,25.0,Vietnam
21.0,Self-emp-inc,192360.0,5th-6th,8.0,Married-AF-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,594.0,0.0,52.0,England
30.0,Private,77792.0,12th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,2009.0,0.0,30.0,Vietnam
30.0,Private,104301.0,12th,8.0,Married-spouse-absent,Farming-fishing,Husband,White,Male,3137.0,0.0,34.0,Vietnam
30.0,Private,63996.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1264.0,0.0,26.0,Vietnam
27.0,Private,147476.0,12th,8.0,Married-spouse-absent,Farming-fishing,Other-relative,White,Male,3137.0,0.0,48.0,Vietnam
34.0,Private,98116.0,11th,10.0,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,594.0,0.0,35.0,Vietnam
34.0,Private,61518.0,1st-4th,13.0,Married-civ-spouse,Craft-repair,Unmarried,White,Female,0.0,0.0,18.0,Yugoslavia
34.0,Private,96824.0,11th,12.0,Married-civ-spouse,Craft-repair,Unmarried,White,Female,114.0,0.0,29.0,Vietnam
30.0,Private,67001.0,1st-4th,7.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,991.0,0.0,25.0,Vietnam
33.0,Local-gov,43627.0,1st-4th,13.0,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,0.0,0.0,8.0,Yugoslavia
30.0,Private,82910.0,12th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,2463.0,0.0,33.0,Vietnam
