elevation,aspect,slope,hori_distance_hyd,vert_distance,hori_distance_road,hillshade_9am,hillshade_noon,hillshade_3pm,hori_distance_fire,wild_area,soil_type,cover_type
3315,227,8,411,28,2804,218,244,158,412,2,4,1
2882,300,11,252,27,5968,175,228,179,1583,2,31,2
3300,221,7,386,25,2888,219,245,222,403,2,4,1
2633,159,22,197,78,1103,233,185,53,1540,0,1,2
2995,319,4,669,108,902,207,234,170,1770,2,10,2
2208,167,24,206,79,1109,230,182,52,1591,0,1,2
2961,86,16,260,133,630,237,204,97,1707,2,8,2
3252,96,9,117,36,4523,232,248,150,1417,2,22,1
3014,67,17,32,2,2725,241,209,103,540,0,29,1
2824,58,12,52,7,4433,235,210,114,657,0,28,6
3302,33,6,408,18,1117,214,207,133,3507,0,28,7
3373,217,8,410,84,1529,219,226,156,395,2,4,1
2688,86,15,205,130,813,233,205,105,1672,0,11,2
2897,300,11,264,81,5939,178,229,177,1665,2,31,2
2629,96,20,140,66,1062,229,204,70,1598,0,22,2
2638,175,23,190,70,1120,231,180,74,1598,0,9,2
3196,183,35,342,80,2837,142,245,222,494,2,12,1
3058,83,9,125,10,4516,228,218,113,1492,0,22,1
2869,299,12,259,82,6011,178,227,178,1709,2,31,2
2696,52,6,85,16,1442,212,189,108,2504,2,32,2
2627,94,21,143,68,1088,230,204,67,1584,0,22,2
3001,87,4,636,100,566,223,235,160,1842,2,30,2
3095,99,9,116,48,1002,228,206,144,1675,0,22,1
2666,171,22,211,67,1907,230,201,65,1605,0,3,2
3017,324,4,651,94,904,210,236,164,1869,2,11,2
3009,335,3,430,-6,726,208,237,159,1933,2,22,2
3239,96,9,119,40,4634,230,248,149,612,0,22,1
3268,35,5,376,12,326,215,227,133,3829,0,28,2
2677,172,22,222,67,1798,231,200,61,2557,0,3,2
3031,59,11,23,13,4467,231,212,116,1453,0,28,1
2991,67,18,52,2,2872,241,208,103,617,0,29,6
3286,40,6,389,12,1238,214,210,135,3753,0,28,2
3190,180,35,336,82,2808,139,245,224,507,2,12,1
2685,52,23,86,19,1556,210,189,108,2451,2,32,2
3388,30,8,634,131,1115,213,206,139,2152,0,30,1
2943,168,14,66,-4,387,242,235,96,2945,1,16,2
2239,156,22,189,79,1054,232,188,48,1571,0,1,2
2682,177,23,218,69,1850,229,195,74,2442,2,3,2
2678,164,4,64,3,372,220,232,129,4266,1,17,2
2921,308,11,267,24,1110,208,228,173,6114,2,31,2
2839,298,12,243,23,6060,174,210,180,807,2,31,2
2939,48,16,240,13,1468,212,194,102,2601,2,32,2
2233,156,23,171,79,989,231,188,45,1612,0,1,2
2979,316,9,989,136,743,204,220,165,1721,2,11,2
3346,194,8,391,87,2631,219,227,219,464,2,12,1
2934,309,10,274,20,1115,208,229,174,6053,2,31,2
2872,298,12,245,26,6011,174,212,179,1582,0,31,2
2850,58,12,69,18,5965,170,212,121,1504,0,31,2
2640,87,21,184,75,1109,232,202,57,1521,0,11,2
2983,317,10,658,11,1026,210,232,169,1778,2,11,2
2930,53,6,85,12,1366,212,190,105,2566,2,32,2
2984,91,15,417,102,467,219,205,98,1831,2,30,2
2979,321,10,243,3,1090,211,234,163,6150,2,11,2
3291,251,7,384,31,1939,218,246,156,427,2,4,3
3323,35,7,424,18,1121,212,207,135,3453,0,28,7
2990,84,4,401,105,589,219,221,103,1802,2,27,2
3077,90,9,116,40,4570,230,247,116,1421,0,22,1
3242,99,10,128,38,4668,232,248,151,1396,0,22,1
3072,74,10,165,20,4538,230,217,111,1498,0,28,1
2803,119,33,61,10,4447,238,208,111,746,3,29,3
3241,98,10,114,44,4658,229,248,151,631,0,22,1
3349,41,8,654,162,1597,220,242,153,2050,2,4,3
2884,61,11,201,21,5888,233,214,117,1522,0,31,2
2234,101,20,122,59,1193,228,187,83,1534,0,22,3
2886,63,11,92,10,5885,198,228,121,1562,2,31,2
3246,240,10,132,32,3179,216,247,152,518,2,22,1
2893,300,11,247,155,5893,176,214,176,1577,0,31,2
3053,183,35,58,38,2678,151,243,216,508,3,12,1
2684,180,23,201,63,2064,232,170,149,2304,0,1,3
2987,90,14,398,91,380,237,204,96,1905,2,30,2
2707,50,24,615,69,1662,213,188,144,2279,2,32,2
2905,303,11,244,156,5852,176,216,174,1594,0,31,2
3079,85,10,155,67,1029,229,219,111,1546,0,22,1
2697,160,21,244,69,747,234,204,47,1687,0,3,2
2961,158,14,56,-6,517,246,238,94,2016,1,7,2
3398,28,8,634,126,1146,215,222,141,2129,0,30,1
3026,123,18,53,4,2623,245,209,103,512,3,29,1
2987,334,8,355,-5,1039,212,238,155,1961,1,25,2
3395,39,8,651,115,1366,219,223,148,2083,2,39,1
2976,319,10,258,6,1081,211,233,164,6129,2,11,2
2987,83,4,951,126,574,221,222,162,1773,2,30,2
2673,50,24,235,69,1786,211,191,75,2384,2,32,2
2969,81,15,979,141,634,222,221,160,1678,2,11,2
3355,45,8,660,122,1333,216,222,145,2148,2,36,1
2742,160,13,64,-7,875,248,238,155,1992,1,25,2
2849,59,11,46,15,5904,232,211,117,1476,0,28,1
2678,178,24,230,70,1990,231,166,145,2367,0,9,2
2923,68,10,833,146,930,234,218,111,1540,0,11,2
3382,20,8,412,86,1527,219,226,155,413,2,4,1
3269,201,18,363,25,2878,197,246,222,441,2,9,1
2991,160,14,368,-9,652,246,238,155,2001,1,7,2
3310,36,7,420,17,1165,214,207,135,3494,0,28,7
2656,176,22,173,66,1169,231,181,86,2420,0,22,3
2970,320,10,233,5,2058,211,233,163,6155,2,11,2
3277,37,5,379,13,1220,214,226,134,3844,0,28,2
2939,52,6,94,11,1260,212,189,135,2559,2,32,2
3066,79,10,2,0,4389,234,230,113,545,0,22,1
2709,51,5,83,5,1237,214,211,101,2725,1,32,2
3075,86,9,106,41,4496,229,216,116,1449,0,22,1
2625,97,21,138,65,1160,229,186,72,1587,0,22,3
2635,93,21,171,72,1100,231,204,59,1574,0,1,2
3253,190,35,347,75,2856,131,245,226,490,2,12,1
3286,232,12,354,28,3048,220,246,154,442,2,4,1
2687,89,22,235,76,789,236,206,38,1675,0,3,2
3325,250,7,419,31,1802,219,244,156,419,2,4,3
2918,307,11,260,23,6016,208,228,174,6103,2,31,2
3050,121,12,49,2,2716,243,243,111,467,3,29,1
3012,124,18,47,4,2575,244,208,101,541,3,29,1
3285,28,6,411,18,2134,215,207,130,3472,0,28,7
3034,65,12,32,3,2657,242,210,103,520,0,29,1
2637,164,23,249,77,1055,233,181,50,1564,0,3,2
2218,90,22,156,74,1134,230,187,56,1543,0,1,2
2677,160,14,64,2,364,221,233,128,4284,1,17,2
3077,91,3,144,13,958,229,220,112,1598,0,22,1
3017,327,3,419,84,612,204,236,160,1905,2,30,2
2680,86,22,232,77,841,235,205,41,1639,0,11,2
2696,43,5,69,8,1258,216,228,133,4019,1,17,2
2933,69,10,925,157,846,221,218,165,1621,2,11,2
3402,23,8,619,122,1199,217,222,143,2114,0,30,1
2689,150,14,35,0,509,244,237,95,4415,1,7,2
2881,301,11,250,22,6015,174,227,180,1576,2,31,2
3058,76,9,-9,1,4375,230,215,111,1403,0,22,1
3055,74,10,0,1,4258,235,213,109,555,0,22,1
2990,335,3,377,-6,963,211,238,156,1968,1,25,2
2866,299,12,256,21,6043,174,226,181,1586,2,31,2
2970,330,9,197,-3,2067,213,237,156,1915,0,25,2
2951,46,6,83,10,1224,213,210,135,2576,1,17,2
3294,33,6,412,16,1134,215,208,133,3541,0,28,7
3019,330,3,417,-7,695,208,236,160,1973,2,27,2
3247,28,5,358,14,280,217,229,129,3874,0,28,7
2636,167,21,176,70,1057,231,187,62,1625,0,1,2
2976,317,10,253,9,1131,211,232,165,6152,2,11,2
2227,159,23,226,79,1065,232,185,43,1552,0,1,2
3387,35,8,652,165,1465,220,225,153,2051,2,4,1
3266,39,5,75,10,1281,216,227,134,3897,0,28,2
2913,307,11,244,24,3319,208,230,173,6194,2,31,2
2224,171,22,155,68,1155,230,185,73,1616,0,22,3
3066,197,18,52,37,2785,240,244,209,463,2,12,1
2764,44,8,650,46,1697,220,241,153,2076,2,1,3
2968,43,7,403,14,1174,212,207,137,2470,0,28,2
2678,159,4,58,3,397,220,233,129,4221,1,17,2
2209,161,24,213,81,1107,231,186,42,1580,0,1,2
3396,10,8,538,122,1093,200,222,136,2145,0,37,1
2956,95,15,259,116,575,233,202,96,2689,2,32,2
3015,63,12,12,3,4217,236,211,107,587,0,29,1
3241,85,9,-1,35,4385,234,247,121,562,2,22,1
3007,66,17,26,1,2846,240,209,104,571,0,29,1
3409,21,8,613,114,1248,218,223,147,2067,0,30,1
3057,193,18,55,39,2747,241,244,209,469,2,12,1
2890,303,11,260,79,6025,181,227,177,1742,2,31,2
2653,177,22,186,69,1136,231,182,80,749,0,22,3
2703,175,15,90,-1,323,219,232,99,2849,1,16,2
2827,56,12,41,10,4429,234,210,115,676,0,28,1
3007,325,4,440,85,862,208,236,167,1852,2,22,2
3002,128,18,50,3,2678,243,208,102,563,0,29,1
2983,48,8,642,244,1432,215,186,144,2210,2,32,2
2654,90,20,171,68,866,231,205,106,1638,0,11,2
2866,61,11,84,14,5981,172,211,121,1535,0,31,2
2656,89,22,208,80,969,233,205,46,1576,0,8,2
3005,324,3,649,102,706,205,236,164,1851,2,11,2
2922,306,11,270,20,6020,206,228,177,1740,2,31,2
2678,74,11,912,156,869,237,219,102,1558,0,11,2
2854,59,11,41,17,5941,232,212,119,1479,0,28,1
2998,336,14,367,-8,871,248,238,155,1996,1,25,2
2991,88,14,983,102,602,223,235,160,1817,2,27,2
2729,46,7,610,48,1913,218,243,154,2133,2,1,3
3398,12,8,559,124,1121,198,222,138,2131,0,37,1
3012,63,12,16,3,4248,236,210,108,612,0,29,1
3014,330,3,415,-5,881,211,237,158,1971,2,11,2
3297,203,18,378,26,2812,218,245,223,436,2,9,1
3028,61,11,5,8,4373,231,212,112,1421,0,28,1
3020,327,3,429,84,695,207,236,161,1919,2,30,2
2949,48,15,82,6,1338,214,214,101,2750,2,32,2
3003,335,14,371,-8,866,248,238,155,2001,1,25,2
3219,189,34,336,75,2862,138,246,223,485,2,12,1
2253,166,23,234,78,1027,232,182,51,1592,0,3,2
2825,56,12,54,10,4462,173,210,116,698,0,29,6
2939,308,11,275,144,1056,206,229,175,1751,2,31,2
3238,192,34,331,28,2885,136,246,223,480,2,12,1
3003,323,4,1010,109,783,207,235,165,1787,2,11,2
2680,151,14,36,0,460,243,237,127,4354,1,7,2
3289,224,7,366,26,2980,218,245,222,409,2,4,1
3081,88,9,110,42,4544,230,217,117,1446,0,22,1
3008,88,3,423,94,573,242,236,160,1892,2,30,2
2928,66,10,937,152,951,176,217,173,1604,2,31,2
2655,77,11,217,152,1031,234,217,105,1530,0,11,2
3057,65,10,20,15,4504,230,215,114,1468,0,28,1
3243,243,10,15,31,4476,235,247,149,528,2,22,1
2669,147,3,31,6,364,239,235,126,4225,0,17,2
2667,49,24,228,72,1855,228,191,70,2385,2,32,2
2628,92,20,142,62,1038,229,220,110,1571,0,22,1
3275,267,11,521,39,2049,218,246,154,554,2,1,3
3005,125,18,50,4,2586,244,207,101,557,3,29,1
3016,66,12,18,2,2798,239,210,104,549,0,29,1
3054,112,18,56,42,2670,242,243,206,481,3,12,1
3042,69,11,23,1,2831,240,212,106,519,0,28,1
3008,330,3,422,-4,931,211,236,159,1936,2,11,2
2991,91,15,990,99,589,222,234,162,1800,2,30,2
3057,185,35,55,36,2752,149,244,216,493,2,12,1
2938,72,10,879,136,834,218,218,111,1604,0,10,2
2920,308,11,262,24,3282,208,228,173,6127,2,31,2
2678,46,23,241,68,1733,228,194,55,2451,2,32,2
2977,331,9,364,-3,2029,212,238,157,1921,1,25,2
2631,99,20,143,64,1078,229,189,72,1619,0,22,2
2998,320,4,1026,121,797,208,235,167,1773,2,11,2
3027,66,11,3,1,4205,233,212,107,589,0,28,1
3092,198,18,326,29,2868,199,246,218,455,2,9,1
3367,39,8,649,131,1134,212,206,139,2227,0,30,1
2976,313,10,1021,141,881,207,232,170,1745,2,31,2
3283,37,6,388,13,1215,215,226,134,3749,0,28,2
3228,83,10,-4,0,4374,234,247,119,564,2,22,1
2762,43,8,643,180,1703,220,241,151,2104,2,1,3
2991,328,9,403,0,1022,212,235,160,6227,2,11,2
2704,166,14,71,-4,397,242,236,97,2943,1,16,2
2946,51,16,79,8,1365,214,212,103,2712,2,32,2
3401,20,8,600,125,1129,217,222,140,2123,0,30,1
3331,20,8,616,142,979,195,204,129,3204,0,28,7
3263,260,10,128,38,4591,214,248,153,597,2,22,1
3014,327,3,648,86,717,206,236,162,1877,2,30,2
2979,334,8,348,-4,1049,213,238,155,1946,1,25,2
2699,42,6,72,9,1270,215,227,134,3937,1,17,2
3266,37,5,73,12,333,214,227,133,3862,0,28,2
2910,64,10,224,150,983,235,217,113,1543,0,31,2
2811,298,33,81,12,5914,175,209,115,759,0,29,2
3289,227,7,357,26,2961,218,246,222,402,2,4,1
2881,300,11,245,23,6005,174,213,179,1573,2,31,2
3038,121,12,55,4,2607,245,210,104,499,3,29,1
2905,64,11,244,148,5794,173,215,174,1542,0,31,2
2689,169,14,77,0,333,220,233,129,2876,1,16,2
2900,306,11,264,81,5996,183,227,176,1805,2,31,2
3063,80,9,-2,2,4473,229,216,113,1428,0,22,1
2917,304,11,256,158,5815,179,216,173,1645,2,31,2
2972,164,14,83,-9,694,246,237,155,1983,1,7,2
2694,171,14,77,0,301,219,232,97,2855,1,16,2
2926,66,10,935,154,928,178,217,170,1631,2,31,2
2969,175,15,102,-6,437,221,233,99,2865,1,27,2
2690,42,4,70,5,382,216,230,133,4094,1,17,2
3030,69,11,5,1,4208,236,212,106,546,0,28,1
2869,298,12,253,79,6014,176,228,179,1633,2,31,2
2650,150,22,228,82,1005,235,204,41,1555,0,15,2
2661,87,22,204,78,857,235,205,43,1629,0,3,2
2982,314,10,1026,131,842,205,233,169,1727,2,31,2
2932,308,11,265,19,1173,209,229,173,6084,2,31,2
2858,299,12,248,23,6068,174,226,181,1603,2,31,2
2695,164,14,66,-1,360,241,235,97,2930,1,16,2
2953,84,4,358,117,688,234,222,108,1736,0,27,2
3000,332,13,340,-7,956,249,239,154,2005,1,7,2
2927,306,11,274,21,5918,204,228,177,1702,2,31,2
3402,18,8,613,104,1318,219,224,150,2074,2,30,1
3071,71,11,17,0,2879,238,244,112,490,2,22,1
3249,154,5,60,10,351,216,230,131,3985,0,17,7
3057,121,12,32,2,2715,240,243,113,462,3,12,1
2685,164,4,64,7,382,217,231,132,4084,1,17,2
2898,302,11,264,22,6032,202,227,179,1674,2,31,2
3232,147,4,38,10,351,219,233,127,4085,0,17,7
2995,322,4,993,121,688,205,236,162,1800,2,11,2
3051,107,18,65,44,2594,244,242,209,507,3,12,1
3000,334,13,355,-8,908,248,239,154,2008,1,7,2
3391,37,8,653,191,1386,220,224,149,2085,2,39,1
2976,161,14,59,-8,669,247,238,93,2026,1,7,2
2679,50,23,216,65,1963,213,166,145,2380,0,9,2
3251,273,10,134,52,2093,212,247,152,2380,2,22,1
2970,83,15,391,126,577,235,207,101,1778,2,30,2
3013,330,3,398,-8,721,209,237,158,1996,2,25,2
3025,60,11,11,7,4375,231,212,112,1415,0,28,1
2688,50,22,87,16,1544,210,192,104,2526,2,32,2
3203,186,34,333,32,2814,143,245,220,485,2,12,1
2978,333,9,363,-4,1021,212,238,156,1949,1,25,2
2222,94,22,153,72,1091,230,187,59,1591,0,1,2
2659,163,23,235,77,881,231,202,46,1605,0,3,2
3036,119,18,66,5,2583,246,209,105,500,3,29,1
3068,187,34,330,32,2842,143,245,220,482,2,12,1
3024,324,3,435,84,846,209,236,162,1896,2,11,2
3029,66,10,8,1,4336,231,213,111,1411,0,28,1
3087,201,17,330,30,2860,199,245,216,448,2,9,1
3018,63,12,9,3,4296,236,211,107,584,0,28,1
3374,42,8,655,116,1346,217,223,147,2129,2,36,1
2650,175,21,124,59,1146,229,249,146,1546,0,22,3
3348,29,7,639,20,1075,192,206,134,3291,0,28,7
3344,200,8,395,80,2680,219,228,222,429,2,12,1
2936,44,16,240,12,1457,213,197,100,2646,2,32,2
3252,232,10,289,32,3083,216,247,184,490,2,21,1
2940,102,16,236,13,1484,231,200,102,2646,2,32,2
2701,91,21,252,66,673,234,203,97,1695,2,3,2
3384,37,8,648,129,1160,214,206,141,2166,0,30,1
3009,89,14,390,78,484,242,236,98,1968,2,27,2
2981,334,14,342,-5,1027,212,239,155,1972,1,25,2
2652,173,23,237,71,1949,230,196,60,2450,0,3,2
2785,46,8,662,236,1429,218,186,146,2141,2,36,3
3271,42,5,73,10,1245,214,227,134,3940,0,17,2
2953,169,14,70,-5,382,241,235,95,2951,1,16,2
3062,71,11,29,1,2854,240,244,113,499,2,13,1
3077,83,10,164,65,1081,231,218,109,1529,0,22,1
2693,270,11,170,47,2064,214,245,154,572,2,1,3
3235,103,9,113,50,4645,228,249,149,1517,0,22,1
2249,163,22,169,72,976,231,188,57,1654,0,3,2
2657,178,23,183,68,2131,231,179,85,2452,0,1,3
3072,69,11,21,2,2869,238,244,114,508,2,22,1
2891,61,11,186,24,5875,233,215,115,1506,0,31,2
3080,79,10,6,0,2999,236,245,116,532,2,22,1
2959,167,14,71,-4,348,239,234,95,2943,1,25,2
2628,165,22,183,73,1092,231,184,60,1593,0,1,2
2892,61,11,198,23,5919,232,216,115,1500,0,31,2
3079,71,10,180,148,1029,230,217,110,1483,0,19,2
3054,123,12,38,3,2700,242,243,109,480,3,29,1
3043,119,17,55,3,2634,244,242,108,478,3,29,1
2986,162,13,358,-8,841,248,238,154,1996,1,7,2
3016,325,3,429,81,873,207,236,167,1874,2,22,2
2838,298,12,236,30,6055,181,210,179,987,2,31,2
2239,90,21,153,74,1042,230,204,55,1588,0,11,2
3367,43,8,650,129,1235,215,186,143,2169,2,36,1
2990,325,9,421,1,1011,211,234,161,6205,2,11,2
2997,60,17,40,6,4353,236,209,110,675,0,29,6
2696,172,15,75,-2,317,221,233,96,2890,1,16,2
2658,86,22,227,80,1032,235,204,45,1537,0,15,2
2805,117,33,72,11,4508,177,209,112,768,3,29,3
3352,45,8,654,221,1424,218,187,147,2150,2,36,1
3062,81,9,121,8,4502,228,217,113,1469,0,22,1
3006,333,14,387,-8,755,247,237,156,1985,1,25,2
3294,208,18,376,24,2852,218,245,222,435,2,9,1
2949,312,10,274,19,1065,209,230,172,6114,2,31,2
2681,163,4,71,1,382,221,233,129,4269,1,17,2
2994,84,4,972,120,573,223,236,160,1806,2,30,2
3084,74,10,168,11,4303,229,217,115,1494,0,21,1
3390,37,8,654,181,1438,220,225,150,2066,2,39,1
3001,320,10,661,113,886,209,234,168,1800,2,11,2
3010,333,3,432,-5,774,208,236,161,1929,2,22,2
2667,177,23,222,69,1965,230,171,74,2460,0,3,2
2834,56,12,75,15,5950,173,210,120,716,0,31,2
3031,62,11,21,9,4425,231,213,114,1425,0,28,1
3021,326,3,433,84,689,207,236,162,1922,2,30,2
3055,76,9,-10,0,4329,229,214,110,1401,0,22,1
3068,208,12,31,1,2796,239,244,115,468,2,12,1
2966,314,10,274,12,1044,210,231,169,6050,2,11,2
2722,46,6,92,8,1249,214,210,135,3831,1,28,2
2974,47,7,622,16,1202,211,207,139,2378,0,32,2
3047,66,10,4,9,4467,229,214,112,1436,0,28,1
3001,46,8,650,233,1325,215,186,146,2143,2,36,1
3020,327,3,416,-5,757,210,237,159,1990,2,27,2
2929,306,10,963,157,942,180,217,171,1680,2,31,2
3056,76,10,6,2,4500,232,216,114,1431,0,22,1
2900,300,11,252,156,5940,176,214,177,1591,2,31,2
2637,82,21,156,71,1069,228,218,107,1456,0,11,1
3009,92,14,389,-6,437,242,236,97,1991,2,27,2
2994,330,3,404,-4,1014,211,236,158,1916,1,11,2
2705,52,24,242,69,1591,212,189,142,2352,2,32,2
2937,309,11,274,77,1070,207,228,174,1768,2,31,2
2933,306,11,274,152,1042,204,229,174,1705,2,31,2
3030,66,11,7,1,2780,237,211,104,524,0,29,1
2940,308,10,230,12,3335,211,231,168,6108,2,33,2
3388,10,14,539,128,1017,200,205,132,2133,0,37,7
2263,159,22,201,75,944,232,204,48,1636,0,3,2
2922,66,10,236,18,1000,218,216,175,1583,2,31,2
3365,27,8,430,82,1558,220,227,156,401,2,4,1
2947,75,10,914,143,790,219,219,167,1607,2,11,2
2970,312,10,1013,144,838,205,233,169,1721,2,31,2
3003,124,18,56,5,2579,245,207,101,574,3,29,1
3295,267,6,551,43,1951,217,245,155,501,2,1,3
2982,87,15,399,106,509,236,206,98,1829,2,30,2
3258,192,34,346,74,2854,132,245,225,491,2,12,1
2988,327,9,378,-2,1110,212,236,160,1896,1,11,2
3282,213,17,358,26,2933,218,246,222,413,2,9,1
2878,62,10,161,18,5869,231,214,116,1484,0,28,1
3407,17,8,591,116,1216,220,223,146,2085,0,30,1
2950,51,15,97,2,1262,215,193,101,2743,1,32,2
3320,261,7,601,38,1929,219,244,155,480,2,1,3
3053,191,18,59,40,2721,242,243,209,486,3,12,1
2898,306,11,232,25,3349,208,229,173,6235,2,31,2
3334,35,7,427,18,1133,213,207,136,3413,0,28,7
2936,305,10,271,150,997,180,230,175,1704,2,31,2
2818,297,12,76,14,5954,173,209,119,752,0,31,2
3344,38,7,630,17,1140,213,206,137,2305,0,28,2
2647,84,4,167,71,999,230,219,109,1534,0,11,2
2217,162,22,149,75,1036,229,189,54,1651,0,1,2
3076,207,12,54,31,2847,240,245,209,465,2,9,1
2678,37,5,60,9,361,216,230,131,4027,0,17,2
3220,99,9,116,47,4629,229,249,149,1488,0,22,1
3017,329,3,415,-5,932,211,237,158,1956,2,11,2
2851,300,12,252,21,6076,175,226,181,838,2,31,2
3089,74,10,169,19,1010,230,217,113,1522,0,21,1
3248,198,18,348,26,2890,136,246,222,448,2,9,1
2968,106,15,90,0,369,217,215,97,2840,2,32,2
2687,96,22,241,67,688,232,200,99,1661,2,3,2
3273,25,12,403,19,2094,194,207,128,3476,0,28,7
3008,61,12,24,4,4308,235,210,110,629,0,29,1
3042,63,10,21,7,4345,230,214,116,1444,0,28,1
3011,122,18,74,6,2518,247,208,102,528,3,29,1
3038,70,10,0,1,4266,233,213,107,571,0,22,1
2746,48,8,618,213,1773,218,240,150,2152,2,1,3
3366,26,8,625,137,1062,193,205,134,2171,0,28,7
2984,320,10,255,5,1094,212,233,164,6139,2,11,2
3068,77,10,-4,1,4270,234,214,112,563,0,22,1
3008,89,3,435,91,596,223,235,160,1865,2,30,2
2993,335,14,387,-9,666,246,237,156,1991,1,7,2
2944,310,10,217,15,3290,211,232,165,6223,2,11,2
3013,67,17,26,2,2801,240,210,104,547,0,29,1
2921,308,11,248,22,3308,209,229,171,6170,2,31,2
3015,59,12,10,6,4377,233,211,111,632,0,28,1
2968,321,9,220,2,2067,212,234,161,6163,2,11,2
3084,77,10,7,0,3001,236,246,118,517,2,22,1
3248,237,10,4,34,3144,215,247,151,538,2,22,1
2989,335,3,419,-8,726,247,237,159,1954,1,22,2
3086,70,10,178,20,4474,231,217,112,1495,0,28,1
2939,92,16,225,62,624,231,202,100,1706,2,3,2
2907,307,11,252,25,6047,206,228,174,6142,2,31,2
3258,205,17,354,27,2898,219,246,219,442,2,9,1
2776,332,13,318,-7,1009,249,239,153,2010,1,7,2
3318,226,8,404,26,2798,219,244,156,408,2,4,1
2718,50,7,600,64,1849,214,190,148,2285,2,1,3
2995,126,19,63,3,2590,245,207,101,584,3,29,1
2653,177,22,173,65,2083,230,182,84,2482,0,22,2
2694,161,22,244,68,1664,230,199,98,2538,2,3,2
2971,318,10,259,10,1092,211,232,165,6146,2,11,2
2898,302,11,251,150,5956,176,214,177,1616,2,31,2
2874,60,11,213,20,5927,170,212,120,1517,0,31,2
3011,332,3,409,-7,847,210,237,158,1967,2,25,2
3085,81,10,-1,0,4309,234,245,115,558,2,22,1
2658,176,22,145,57,2147,230,247,149,2390,0,22,3
3405,28,8,631,105,1361,219,224,149,2076,2,30,1
2671,79,22,244,158,947,238,203,44,1544,0,11,2
3004,62,17,27,3,4260,238,210,107,608,0,29,1
2690,165,14,68,0,379,221,234,129,4325,1,17,2
2762,48,8,644,244,1519,216,186,147,2174,2,32,3
2962,87,15,391,54,503,233,205,97,1813,2,30,2
3409,19,8,609,111,1254,220,223,147,2069,0,30,1
2978,315,10,1017,133,885,207,233,170,1734,2,31,2
2960,101,15,391,4,1317,214,199,99,2778,2,32,2
2949,100,16,224,10,1412,213,199,101,2704,2,32,2
2853,299,12,93,15,6014,173,210,123,1544,0,31,2
2629,96,20,142,66,1016,230,204,70,1596,0,22,2
3204,188,34,325,31,2834,143,245,220,481,2,12,1
3375,41,8,656,115,1307,216,223,144,2160,2,36,1
2673,76,10,228,153,918,234,218,105,1545,0,11,2
2678,44,4,65,5,339,217,230,130,4154,1,17,2
2944,307,10,996,153,928,181,232,173,1685,2,31,2
2683,93,21,178,68,847,231,205,52,1688,0,11,2
2674,168,23,228,73,1875,230,199,59,1559,0,3,2
3005,321,4,666,100,937,209,235,167,1816,2,11,2
3007,333,3,385,-8,884,211,238,156,1996,1,25,2
2980,319,10,233,4,2109,212,233,162,6179,2,11,2
3106,72,10,191,18,908,214,218,114,1537,0,21,2
3246,237,10,9,31,3110,216,247,182,525,2,22,1
2994,65,18,46,2,2874,240,208,103,615,0,29,1
3240,205,17,340,28,2918,199,246,218,442,2,9,1
2991,331,9,384,-3,1019,212,237,158,1935,1,11,2
2693,44,5,71,4,368,216,229,132,2744,1,17,2
3228,100,9,136,46,4587,230,249,146,1471,0,22,1
3399,19,8,412,99,1372,220,225,151,2051,2,30,1
2994,44,7,636,19,1160,212,206,138,2278,0,32,2
2990,159,14,347,-9,746,247,238,93,2014,1,7,2
2691,50,24,241,70,1706,212,189,143,2324,2,32,2
2686,43,5,70,8,345,215,228,132,4048,1,17,2
3239,214,11,32,33,2929,218,246,181,461,2,9,1
2999,67,18,52,2,2830,243,209,103,591,0,29,1
2657,179,22,169,66,2065,230,179,83,2517,0,22,2
3069,67,10,166,13,4422,230,216,116,1498,0,28,1
3029,115,18,64,7,2413,247,208,104,524,3,29,1
2976,319,10,250,6,1115,212,233,164,6109,2,11,2
2947,310,10,235,15,3294,211,231,167,6159,2,11,2
3233,211,12,314,31,2924,219,246,215,460,2,9,1
3000,47,8,648,133,1309,215,186,144,2180,2,32,1
3080,196,18,42,33,2830,199,245,215,474,2,12,1
2889,305,11,235,28,6089,185,228,175,6248,2,31,2
2938,309,11,276,78,1034,207,229,174,1807,2,31,2
3290,268,5,502,34,1892,219,248,150,581,2,22,3
2918,305,11,273,15,6008,204,229,179,1674,2,31,2
3347,38,7,639,18,1134,213,206,137,2272,0,28,7
2659,162,22,191,74,985,232,205,51,1643,0,3,2
2704,171,14,75,-3,330,220,234,97,2918,1,16,2
2966,315,10,239,7,2110,212,233,165,6147,2,11,2
2965,311,10,1027,150,948,207,231,172,1753,2,31,2
3072,193,18,52,34,2818,145,245,215,477,2,12,1
2962,50,7,99,13,1231,212,208,137,2470,1,32,2
2943,73,10,956,157,830,240,219,159,1584,0,11,2
2211,165,24,222,79,1102,231,180,52,1552,0,9,2
2954,92,15,240,52,519,232,202,98,1781,2,32,2
2957,48,15,84,0,1228,216,213,99,2794,1,32,2
2956,311,10,278,15,1064,208,230,174,1736,2,31,2
2650,174,23,227,74,2036,230,176,62,2474,0,3,2
3399,25,8,624,124,1167,216,222,141,2144,0,30,1
3270,30,6,391,17,2175,215,224,130,3642,0,28,7
2982,166,14,369,-7,415,240,235,95,2956,1,27,2
2994,332,8,349,-4,1066,213,238,155,1959,1,25,2
2946,311,10,246,14,3285,211,231,168,6132,2,33,2
2671,47,23,231,70,1831,228,195,66,2432,2,3,2
3035,120,18,62,5,2546,246,209,104,502,3,29,1
