----------pretrain Epoch 0:----------
VAE iteration 0 	 ELBO Loss 30481729642947980648513536.0000 	 MSE Reconstruct Loss 57.6174	 BCE Reconstruct Loss 9.6937	 KL Loss 9047779693626423431313489920.0000----------pretrain Epoch 1:----------
VAE iteration 0 	 ELBO Loss 43.6243 	 MSE Reconstruct Loss 33.7736	 BCE Reconstruct Loss 5.7219	 KL Loss 8.2761----------pretrain Epoch 784:----------
VAE iteration 0 	 ELBO Loss 43.6315 	 MSE Reconstruct Loss 33.7764	 BCE Reconstruct Loss 5.7244	 KL Loss 8.2780----------pretrain Epoch 785:----------
VAE iteration 0 	 ELBO Loss 43.6367 	 MSE Reconstruct Loss 33.7739	 BCE Reconstruct Loss 5.7274	 KL Loss 8.2853----------pretrain Epoch 786:----------
VAE iteration 0 	 ELBO Loss 43.6388 	 MSE Reconstruct Loss 33.7818	 BCE Reconstruct Loss 5.7261	 KL Loss 8.2745----------pretrain Epoch 787:----------
VAE iteration 0 	 ELBO Loss 43.6283 	 MSE Reconstruct Loss 33.7820	 BCE Reconstruct Loss 5.7225	 KL Loss 8.2585----------pretrain Epoch 788:----------
VAE iteration 0 	 ELBO Loss 43.6324 	 MSE Reconstruct Loss 33.7807	 BCE Reconstruct Loss 5.7264	 KL Loss 8.2598----------pretrain Epoch 789:----------
VAE iteration 0 	 ELBO Loss 43.6330 	 MSE Reconstruct Loss 33.7771	 BCE Reconstruct Loss 5.7277	 KL Loss 8.2643----------pretrain Epoch 790:----------
VAE iteration 0 	 ELBO Loss 43.6395 	 MSE Reconstruct Loss 33.7894	 BCE Reconstruct Loss 5.7281	 KL Loss 8.2505----------pretrain Epoch 791:----------
VAE iteration 0 	 ELBO Loss 43.6353 	 MSE Reconstruct Loss 33.7846	 BCE Reconstruct Loss 5.7292	 KL Loss 8.2480----------pretrain Epoch 792:----------
VAE iteration 0 	 ELBO Loss 43.6212 	 MSE Reconstruct Loss 33.7614	 BCE Reconstruct Loss 5.7269	 KL Loss 8.2700----------pretrain Epoch 793:----------
VAE iteration 0 	 ELBO Loss 43.6624 	 MSE Reconstruct Loss 33.7961	 BCE Reconstruct Loss 5.7232	 KL Loss 8.2895----------pretrain Epoch 794:----------
VAE iteration 0 	 ELBO Loss 43.6474 	 MSE Reconstruct Loss 33.8130	 BCE Reconstruct Loss 5.7315	 KL Loss 8.2081----------pretrain Epoch 795:----------
VAE iteration 0 	 ELBO Loss 43.6359 	 MSE Reconstruct Loss 33.7648	 BCE Reconstruct Loss 5.7254	 KL Loss 8.2931----------pretrain Epoch 796:----------
VAE iteration 0 	 ELBO Loss 43.6530 	 MSE Reconstruct Loss 33.8175	 BCE Reconstruct Loss 5.7274	 KL Loss 8.2171----------pretrain Epoch 797:----------
VAE iteration 0 	 ELBO Loss 43.6366 	 MSE Reconstruct Loss 33.7937	 BCE Reconstruct Loss 5.7248	 KL Loss 8.2369----------pretrain Epoch 798:----------
VAE iteration 0 	 ELBO Loss 43.6429 	 MSE Reconstruct Loss 33.7849	 BCE Reconstruct Loss 5.7258	 KL Loss 8.2648----------pretrain Epoch 799:----------
VAE iteration 0 	 ELBO Loss 43.6325 	 MSE Reconstruct Loss 33.7829	 BCE Reconstruct Loss 5.7260	 KL Loss 8.2473----------pretrain Epoch 800:----------
VAE iteration 0 	 ELBO Loss 43.6492 	 MSE Reconstruct Loss 33.7847	 BCE Reconstruct Loss 5.7266	 KL Loss 8.2758----------pretrain Epoch 801:----------
VAE iteration 0 	 ELBO Loss 44.1102 	 MSE Reconstruct Loss 33.9907	 BCE Reconstruct Loss 5.7401	 KL Loss 8.7585----------pretrain Epoch 802:----------
VAE iteration 0 	 ELBO Loss 43.7261 	 MSE Reconstruct Loss 33.8427	 BCE Reconstruct Loss 5.7283	 KL Loss 8.3100----------pretrain Epoch 803:----------
VAE iteration 0 	 ELBO Loss 43.6838 	 MSE Reconstruct Loss 33.7864	 BCE Reconstruct Loss 5.7295	 KL Loss 8.3358----------pretrain Epoch 804:----------
VAE iteration 0 	 ELBO Loss 43.6741 	 MSE Reconstruct Loss 33.8187	 BCE Reconstruct Loss 5.7307	 KL Loss 8.2495----------pretrain Epoch 805:----------
VAE iteration 0 	 ELBO Loss 43.6634 	 MSE Reconstruct Loss 33.7950	 BCE Reconstruct Loss 5.7271	 KL Loss 8.2827----------pretrain Epoch 806:----------
VAE iteration 0 	 ELBO Loss 43.6536 	 MSE Reconstruct Loss 33.8011	 BCE Reconstruct Loss 5.7241	 KL Loss 8.2569----------pretrain Epoch 807:----------
VAE iteration 0 	 ELBO Loss 43.6580 	 MSE Reconstruct Loss 33.7866	 BCE Reconstruct Loss 5.7267	 KL Loss 8.2897----------pretrain Epoch 808:----------
VAE iteration 0 	 ELBO Loss 43.6578 	 MSE Reconstruct Loss 33.8029	 BCE Reconstruct Loss 5.7262	 KL Loss 8.2575----------pretrain Epoch 809:----------
VAE iteration 0 	 ELBO Loss 43.6553 	 MSE Reconstruct Loss 33.8046	 BCE Reconstruct Loss 5.7264	 KL Loss 8.2486----------pretrain Epoch 810:----------
VAE iteration 0 	 ELBO Loss 43.6429 	 MSE Reconstruct Loss 33.7792	 BCE Reconstruct Loss 5.7266	 KL Loss 8.2740----------pretrain Epoch 811:----------
VAE iteration 0 	 ELBO Loss 43.6616 	 MSE Reconstruct Loss 33.7940	 BCE Reconstruct Loss 5.7253	 KL Loss 8.2846----------pretrain Epoch 812:----------
VAE iteration 0 	 ELBO Loss 43.9856 	 MSE Reconstruct Loss 33.8745	 BCE Reconstruct Loss 5.7247	 KL Loss 8.7727----------pretrain Epoch 813:----------
VAE iteration 0 	 ELBO Loss 43.6916 	 MSE Reconstruct Loss 33.7821	 BCE Reconstruct Loss 5.7270	 KL Loss 8.3651----------pretrain Epoch 814:----------
VAE iteration 0 	 ELBO Loss 43.6650 	 MSE Reconstruct Loss 33.7667	 BCE Reconstruct Loss 5.7241	 KL Loss 8.3483----------pretrain Epoch 815:----------
VAE iteration 0 	 ELBO Loss 43.6713 	 MSE Reconstruct Loss 33.8007	 BCE Reconstruct Loss 5.7263	 KL Loss 8.2888----------pretrain Epoch 816:----------
VAE iteration 0 	 ELBO Loss 43.6664 	 MSE Reconstruct Loss 33.7864	 BCE Reconstruct Loss 5.7263	 KL Loss 8.3073----------pretrain Epoch 817:----------
VAE iteration 0 	 ELBO Loss 43.6624 	 MSE Reconstruct Loss 33.7986	 BCE Reconstruct Loss 5.7280	 KL Loss 8.2717----------pretrain Epoch 818:----------
VAE iteration 0 	 ELBO Loss 43.6596 	 MSE Reconstruct Loss 33.7660	 BCE Reconstruct Loss 5.7224	 KL Loss 8.3425----------pretrain Epoch 819:----------
VAE iteration 0 	 ELBO Loss 43.6531 	 MSE Reconstruct Loss 33.7919	 BCE Reconstruct Loss 5.7242	 KL Loss 8.2740----------pretrain Epoch 820:----------
VAE iteration 0 	 ELBO Loss 43.6531 	 MSE Reconstruct Loss 33.7846	 BCE Reconstruct Loss 5.7275	 KL Loss 8.2820----------pretrain Epoch 821:----------
VAE iteration 0 	 ELBO Loss 43.6452 	 MSE Reconstruct Loss 33.7833	 BCE Reconstruct Loss 5.7292	 KL Loss 8.2654----------pretrain Epoch 822:----------
VAE iteration 0 	 ELBO Loss 43.6376 	 MSE Reconstruct Loss 33.7883	 BCE Reconstruct Loss 5.7254	 KL Loss 8.2479----------pretrain Epoch 823:----------
VAE iteration 0 	 ELBO Loss 43.6481 	 MSE Reconstruct Loss 33.7820	 BCE Reconstruct Loss 5.7278	 KL Loss 8.2767----------pretrain Epoch 824:----------
VAE iteration 0 	 ELBO Loss 43.6467 	 MSE Reconstruct Loss 33.7848	 BCE Reconstruct Loss 5.7242	 KL Loss 8.2755----------pretrain Epoch 825:----------
VAE iteration 0 	 ELBO Loss 43.6487 	 MSE Reconstruct Loss 33.8099	 BCE Reconstruct Loss 5.7293	 KL Loss 8.2189----------pretrain Epoch 826:----------
VAE iteration 0 	 ELBO Loss 43.6422 	 MSE Reconstruct Loss 33.7897	 BCE Reconstruct Loss 5.7236	 KL Loss 8.2579----------pretrain Epoch 827:----------
VAE iteration 0 	 ELBO Loss 43.6270 	 MSE Reconstruct Loss 33.7959	 BCE Reconstruct Loss 5.7241	 KL Loss 8.2139----------pretrain Epoch 828:----------
VAE iteration 0 	 ELBO Loss 43.6435 	 MSE Reconstruct Loss 33.8075	 BCE Reconstruct Loss 5.7316	 KL Loss 8.2088----------pretrain Epoch 829:----------
VAE iteration 0 	 ELBO Loss 43.6198 	 MSE Reconstruct Loss 33.7739	 BCE Reconstruct Loss 5.7233	 KL Loss 8.2452----------pretrain Epoch 830:----------
VAE iteration 0 	 ELBO Loss 43.6122 	 MSE Reconstruct Loss 33.7732	 BCE Reconstruct Loss 5.7281	 KL Loss 8.2217----------pretrain Epoch 831:----------
VAE iteration 0 	 ELBO Loss 43.6265 	 MSE Reconstruct Loss 33.7788	 BCE Reconstruct Loss 5.7254	 KL Loss 8.2446----------pretrain Epoch 832:----------
VAE iteration 0 	 ELBO Loss 43.6329 	 MSE Reconstruct Loss 33.7880	 BCE Reconstruct Loss 5.7272	 KL Loss 8.2354----------pretrain Epoch 833:----------
VAE iteration 0 	 ELBO Loss 43.6273 	 MSE Reconstruct Loss 33.7742	 BCE Reconstruct Loss 5.7250	 KL Loss 8.2562----------pretrain Epoch 834:----------
VAE iteration 0 	 ELBO Loss 43.6112 	 MSE Reconstruct Loss 33.7656	 BCE Reconstruct Loss 5.7277	 KL Loss 8.2357----------pretrain Epoch 835:----------
VAE iteration 0 	 ELBO Loss 43.6222 	 MSE Reconstruct Loss 33.7554	 BCE Reconstruct Loss 5.7238	 KL Loss 8.2860----------pretrain Epoch 836:----------
VAE iteration 0 	 ELBO Loss 43.6489 	 MSE Reconstruct Loss 33.7915	 BCE Reconstruct Loss 5.7286	 KL Loss 8.2578----------pretrain Epoch 837:----------
VAE iteration 0 	 ELBO Loss 43.6221 	 MSE Reconstruct Loss 33.7661	 BCE Reconstruct Loss 5.7267	 KL Loss 8.2586----------pretrain Epoch 838:----------
VAE iteration 0 	 ELBO Loss 43.6208 	 MSE Reconstruct Loss 33.7859	 BCE Reconstruct Loss 5.7242	 KL Loss 8.2215----------pretrain Epoch 839:----------
VAE iteration 0 	 ELBO Loss 43.6190 	 MSE Reconstruct Loss 33.7616	 BCE Reconstruct Loss 5.7239	 KL Loss 8.2670----------pretrain Epoch 840:----------
VAE iteration 0 	 ELBO Loss 43.6116 	 MSE Reconstruct Loss 33.7817	 BCE Reconstruct Loss 5.7286	 KL Loss 8.2024----------pretrain Epoch 841:----------
VAE iteration 0 	 ELBO Loss 43.6219 	 MSE Reconstruct Loss 33.7773	 BCE Reconstruct Loss 5.7272	 KL Loss 8.2347----------pretrain Epoch 842:----------
VAE iteration 0 	 ELBO Loss 43.6254 	 MSE Reconstruct Loss 33.7903	 BCE Reconstruct Loss 5.7253	 KL Loss 8.2195----------pretrain Epoch 843:----------
VAE iteration 0 	 ELBO Loss 43.6239 	 MSE Reconstruct Loss 33.7959	 BCE Reconstruct Loss 5.7278	 KL Loss 8.2003----------pretrain Epoch 844:----------
VAE iteration 0 	 ELBO Loss 43.6334 	 MSE Reconstruct Loss 33.7897	 BCE Reconstruct Loss 5.7270	 KL Loss 8.2336----------pretrain Epoch 845:----------
VAE iteration 0 	 ELBO Loss 43.6187 	 MSE Reconstruct Loss 33.7858	 BCE Reconstruct Loss 5.7263	 KL Loss 8.2131----------pretrain Epoch 846:----------
VAE iteration 0 	 ELBO Loss 43.6243 	 MSE Reconstruct Loss 33.7707	 BCE Reconstruct Loss 5.7251	 KL Loss 8.2570----------pretrain Epoch 847:----------
VAE iteration 0 	 ELBO Loss 43.6061 	 MSE Reconstruct Loss 33.7897	 BCE Reconstruct Loss 5.7221	 KL Loss 8.1885----------pretrain Epoch 848:----------
VAE iteration 0 	 ELBO Loss 43.6052 	 MSE Reconstruct Loss 33.7481	 BCE Reconstruct Loss 5.7269	 KL Loss 8.2604----------pretrain Epoch 849:----------
VAE iteration 0 	 ELBO Loss 43.6025 	 MSE Reconstruct Loss 33.7479	 BCE Reconstruct Loss 5.7273	 KL Loss 8.2547----------pretrain Epoch 850:----------
VAE iteration 0 	 ELBO Loss 43.6070 	 MSE Reconstruct Loss 33.7718	 BCE Reconstruct Loss 5.7186	 KL Loss 8.2334----------pretrain Epoch 851:----------
VAE iteration 0 	 ELBO Loss 43.6150 	 MSE Reconstruct Loss 33.7666	 BCE Reconstruct Loss 5.7258	 KL Loss 8.2453----------pretrain Epoch 852:----------
VAE iteration 0 	 ELBO Loss 43.6606 	 MSE Reconstruct Loss 33.8081	 BCE Reconstruct Loss 5.7301	 KL Loss 8.2447----------pretrain Epoch 853:----------
VAE iteration 0 	 ELBO Loss 43.6316 	 MSE Reconstruct Loss 33.7556	 BCE Reconstruct Loss 5.7225	 KL Loss 8.3070----------pretrain Epoch 854:----------
VAE iteration 0 	 ELBO Loss 43.6136 	 MSE Reconstruct Loss 33.7747	 BCE Reconstruct Loss 5.7291	 KL Loss 8.2197----------pretrain Epoch 855:----------
VAE iteration 0 	 ELBO Loss 43.5990 	 MSE Reconstruct Loss 33.7710	 BCE Reconstruct Loss 5.7276	 KL Loss 8.2007----------pretrain Epoch 856:----------
VAE iteration 0 	 ELBO Loss 43.5921 	 MSE Reconstruct Loss 33.7532	 BCE Reconstruct Loss 5.7245	 KL Loss 8.2287----------pretrain Epoch 857:----------
VAE iteration 0 	 ELBO Loss 43.5934 	 MSE Reconstruct Loss 33.7482	 BCE Reconstruct Loss 5.7257	 KL Loss 8.2390----------pretrain Epoch 858:----------
VAE iteration 0 	 ELBO Loss 43.6309 	 MSE Reconstruct Loss 33.7937	 BCE Reconstruct Loss 5.7291	 KL Loss 8.2163----------pretrain Epoch 859:----------
VAE iteration 0 	 ELBO Loss 43.5951 	 MSE Reconstruct Loss 33.7490	 BCE Reconstruct Loss 5.7236	 KL Loss 8.2450----------pretrain Epoch 860:----------
VAE iteration 0 	 ELBO Loss 43.6125 	 MSE Reconstruct Loss 33.7910	 BCE Reconstruct Loss 5.7255	 KL Loss 8.1921----------pretrain Epoch 861:----------
VAE iteration 0 	 ELBO Loss 43.6132 	 MSE Reconstruct Loss 33.7804	 BCE Reconstruct Loss 5.7253	 KL Loss 8.2150----------pretrain Epoch 862:----------
VAE iteration 0 	 ELBO Loss 44.1175 	 MSE Reconstruct Loss 34.1302	 BCE Reconstruct Loss 5.7571	 KL Loss 8.4603----------pretrain Epoch 863:----------
VAE iteration 0 	 ELBO Loss 43.7972 	 MSE Reconstruct Loss 33.9592	 BCE Reconstruct Loss 5.7468	 KL Loss 8.1822----------pretrain Epoch 864:----------
VAE iteration 0 	 ELBO Loss 43.7287 	 MSE Reconstruct Loss 33.9052	 BCE Reconstruct Loss 5.7406	 KL Loss 8.1658----------pretrain Epoch 865:----------
VAE iteration 0 	 ELBO Loss 43.7293 	 MSE Reconstruct Loss 33.8890	 BCE Reconstruct Loss 5.7391	 KL Loss 8.2022----------pretrain Epoch 866:----------
VAE iteration 0 	 ELBO Loss 43.7317 	 MSE Reconstruct Loss 33.8973	 BCE Reconstruct Loss 5.7380	 KL Loss 8.1929----------pretrain Epoch 867:----------
VAE iteration 0 	 ELBO Loss 43.7216 	 MSE Reconstruct Loss 33.9178	 BCE Reconstruct Loss 5.7375	 KL Loss 8.1326----------pretrain Epoch 868:----------
VAE iteration 0 	 ELBO Loss 43.7231 	 MSE Reconstruct Loss 33.9011	 BCE Reconstruct Loss 5.7373	 KL Loss 8.1693----------pretrain Epoch 869:----------
VAE iteration 0 	 ELBO Loss 43.6925 	 MSE Reconstruct Loss 33.8677	 BCE Reconstruct Loss 5.7299	 KL Loss 8.1898----------pretrain Epoch 870:----------
VAE iteration 0 	 ELBO Loss 43.7035 	 MSE Reconstruct Loss 33.8871	 BCE Reconstruct Loss 5.7361	 KL Loss 8.1605----------pretrain Epoch 871:----------
VAE iteration 0 	 ELBO Loss 43.7003 	 MSE Reconstruct Loss 33.8755	 BCE Reconstruct Loss 5.7357	 KL Loss 8.1784----------pretrain Epoch 872:----------
VAE iteration 0 	 ELBO Loss 43.6846 	 MSE Reconstruct Loss 33.8538	 BCE Reconstruct Loss 5.7328	 KL Loss 8.1959----------pretrain Epoch 873:----------
VAE iteration 0 	 ELBO Loss 43.7113 	 MSE Reconstruct Loss 33.9030	 BCE Reconstruct Loss 5.7337	 KL Loss 8.1492----------pretrain Epoch 874:----------
VAE iteration 0 	 ELBO Loss 43.6971 	 MSE Reconstruct Loss 33.8855	 BCE Reconstruct Loss 5.7354	 KL Loss 8.1524----------pretrain Epoch 875:----------
VAE iteration 0 	 ELBO Loss 43.6916 	 MSE Reconstruct Loss 33.8616	 BCE Reconstruct Loss 5.7333	 KL Loss 8.1933----------pretrain Epoch 876:----------
VAE iteration 0 	 ELBO Loss 43.6866 	 MSE Reconstruct Loss 33.8720	 BCE Reconstruct Loss 5.7324	 KL Loss 8.1643----------pretrain Epoch 877:----------
VAE iteration 0 	 ELBO Loss 43.6764 	 MSE Reconstruct Loss 33.8785	 BCE Reconstruct Loss 5.7353	 KL Loss 8.1253----------pretrain Epoch 878:----------
VAE iteration 0 	 ELBO Loss 43.6793 	 MSE Reconstruct Loss 33.8761	 BCE Reconstruct Loss 5.7313	 KL Loss 8.1437----------pretrain Epoch 879:----------
VAE iteration 0 	 ELBO Loss 43.6589 	 MSE Reconstruct Loss 33.8407	 BCE Reconstruct Loss 5.7269	 KL Loss 8.1827----------pretrain Epoch 880:----------
VAE iteration 0 	 ELBO Loss 43.6785 	 MSE Reconstruct Loss 33.8848	 BCE Reconstruct Loss 5.7350	 KL Loss 8.1173----------pretrain Epoch 881:----------
VAE iteration 0 	 ELBO Loss 43.6500 	 MSE Reconstruct Loss 33.8618	 BCE Reconstruct Loss 5.7353	 KL Loss 8.1058----------pretrain Epoch 882:----------
VAE iteration 0 	 ELBO Loss 43.6617 	 MSE Reconstruct Loss 33.8637	 BCE Reconstruct Loss 5.7347	 KL Loss 8.1265----------pretrain Epoch 883:----------
VAE iteration 0 	 ELBO Loss 43.6513 	 MSE Reconstruct Loss 33.8298	 BCE Reconstruct Loss 5.7310	 KL Loss 8.1811----------pretrain Epoch 884:----------
VAE iteration 0 	 ELBO Loss 43.6457 	 MSE Reconstruct Loss 33.8277	 BCE Reconstruct Loss 5.7285	 KL Loss 8.1790----------pretrain Epoch 885:----------
VAE iteration 0 	 ELBO Loss 43.6579 	 MSE Reconstruct Loss 33.8539	 BCE Reconstruct Loss 5.7362	 KL Loss 8.1357----------pretrain Epoch 886:----------
VAE iteration 0 	 ELBO Loss 43.6469 	 MSE Reconstruct Loss 33.8411	 BCE Reconstruct Loss 5.7304	 KL Loss 8.1506----------pretrain Epoch 887:----------
VAE iteration 0 	 ELBO Loss 43.6488 	 MSE Reconstruct Loss 33.8210	 BCE Reconstruct Loss 5.7353	 KL Loss 8.1848----------pretrain Epoch 888:----------
VAE iteration 0 	 ELBO Loss 43.6706 	 MSE Reconstruct Loss 33.8531	 BCE Reconstruct Loss 5.7322	 KL Loss 8.1708----------pretrain Epoch 889:----------
VAE iteration 0 	 ELBO Loss 43.6577 	 MSE Reconstruct Loss 33.8517	 BCE Reconstruct Loss 5.7357	 KL Loss 8.1407----------pretrain Epoch 890:----------
VAE iteration 0 	 ELBO Loss 43.6503 	 MSE Reconstruct Loss 33.8731	 BCE Reconstruct Loss 5.7310	 KL Loss 8.0925----------pretrain Epoch 891:----------
VAE iteration 0 	 ELBO Loss 43.6412 	 MSE Reconstruct Loss 33.8286	 BCE Reconstruct Loss 5.7299	 KL Loss 8.1655----------pretrain Epoch 892:----------
VAE iteration 0 	 ELBO Loss 43.7347 	 MSE Reconstruct Loss 33.8675	 BCE Reconstruct Loss 5.7380	 KL Loss 8.2583----------pretrain Epoch 893:----------
VAE iteration 0 	 ELBO Loss 43.6942 	 MSE Reconstruct Loss 33.8595	 BCE Reconstruct Loss 5.7333	 KL Loss 8.2027----------pretrain Epoch 894:----------
VAE iteration 0 	 ELBO Loss 43.6763 	 MSE Reconstruct Loss 33.8543	 BCE Reconstruct Loss 5.7340	 KL Loss 8.1761----------pretrain Epoch 895:----------
VAE iteration 0 	 ELBO Loss 43.6707 	 MSE Reconstruct Loss 33.8615	 BCE Reconstruct Loss 5.7411	 KL Loss 8.1363----------pretrain Epoch 896:----------
VAE iteration 0 	 ELBO Loss 43.6832 	 MSE Reconstruct Loss 33.8531	 BCE Reconstruct Loss 5.7361	 KL Loss 8.1880----------pretrain Epoch 897:----------
VAE iteration 0 	 ELBO Loss 43.6536 	 MSE Reconstruct Loss 33.8232	 BCE Reconstruct Loss 5.7341	 KL Loss 8.1925----------pretrain Epoch 898:----------
VAE iteration 0 	 ELBO Loss 43.6619 	 MSE Reconstruct Loss 33.8397	 BCE Reconstruct Loss 5.7296	 KL Loss 8.1854----------pretrain Epoch 899:----------
VAE iteration 0 	 ELBO Loss 43.7191 	 MSE Reconstruct Loss 33.8678	 BCE Reconstruct Loss 5.7310	 KL Loss 8.2406----------pretrain Epoch 900:----------
VAE iteration 0 	 ELBO Loss 43.6826 	 MSE Reconstruct Loss 33.8560	 BCE Reconstruct Loss 5.7355	 KL Loss 8.1821----------pretrain Epoch 901:----------
VAE iteration 0 	 ELBO Loss 44.0901 	 MSE Reconstruct Loss 33.9632	 BCE Reconstruct Loss 5.7341	 KL Loss 8.7856----------pretrain Epoch 902:----------
VAE iteration 0 	 ELBO Loss 43.7847 	 MSE Reconstruct Loss 33.8788	 BCE Reconstruct Loss 5.7353	 KL Loss 8.3411----------pretrain Epoch 903:----------
VAE iteration 0 	 ELBO Loss 43.7119 	 MSE Reconstruct Loss 33.8627	 BCE Reconstruct Loss 5.7335	 KL Loss 8.2313----------pretrain Epoch 904:----------
VAE iteration 0 	 ELBO Loss 43.6981 	 MSE Reconstruct Loss 33.8434	 BCE Reconstruct Loss 5.7358	 KL Loss 8.2378----------pretrain Epoch 905:----------
VAE iteration 0 	 ELBO Loss 43.6807 	 MSE Reconstruct Loss 33.8512	 BCE Reconstruct Loss 5.7309	 KL Loss 8.1973----------pretrain Epoch 906:----------
VAE iteration 0 	 ELBO Loss 43.6894 	 MSE Reconstruct Loss 33.8303	 BCE Reconstruct Loss 5.7337	 KL Loss 8.2508----------pretrain Epoch 907:----------
VAE iteration 0 	 ELBO Loss 43.6851 	 MSE Reconstruct Loss 33.8508	 BCE Reconstruct Loss 5.7308	 KL Loss 8.2071----------pretrain Epoch 908:----------
VAE iteration 0 	 ELBO Loss 43.6623 	 MSE Reconstruct Loss 33.8362	 BCE Reconstruct Loss 5.7348	 KL Loss 8.1827----------pretrain Epoch 909:----------
VAE iteration 0 	 ELBO Loss 43.6850 	 MSE Reconstruct Loss 33.8410	 BCE Reconstruct Loss 5.7316	 KL Loss 8.2248----------pretrain Epoch 910:----------
VAE iteration 0 	 ELBO Loss 43.6843 	 MSE Reconstruct Loss 33.8662	 BCE Reconstruct Loss 5.7351	 KL Loss 8.1660----------pretrain Epoch 911:----------
VAE iteration 0 	 ELBO Loss 43.6779 	 MSE Reconstruct Loss 33.8447	 BCE Reconstruct Loss 5.7342	 KL Loss 8.1981----------pretrain Epoch 912:----------
VAE iteration 0 	 ELBO Loss 43.6769 	 MSE Reconstruct Loss 33.8410	 BCE Reconstruct Loss 5.7337	 KL Loss 8.2043----------pretrain Epoch 913:----------
VAE iteration 0 	 ELBO Loss 43.6806 	 MSE Reconstruct Loss 33.8333	 BCE Reconstruct Loss 5.7320	 KL Loss 8.2305----------pretrain Epoch 914:----------
VAE iteration 0 	 ELBO Loss 43.6682 	 MSE Reconstruct Loss 33.8509	 BCE Reconstruct Loss 5.7323	 KL Loss 8.1700----------pretrain Epoch 915:----------
VAE iteration 0 	 ELBO Loss 43.6406 	 MSE Reconstruct Loss 33.8226	 BCE Reconstruct Loss 5.7292	 KL Loss 8.1776----------pretrain Epoch 916:----------
VAE iteration 0 	 ELBO Loss 43.6541 	 MSE Reconstruct Loss 33.8565	 BCE Reconstruct Loss 5.7295	 KL Loss 8.1360----------pretrain Epoch 917:----------
VAE iteration 0 	 ELBO Loss 43.6606 	 MSE Reconstruct Loss 33.8586	 BCE Reconstruct Loss 5.7346	 KL Loss 8.1349----------pretrain Epoch 918:----------
VAE iteration 0 	 ELBO Loss 43.6567 	 MSE Reconstruct Loss 33.8453	 BCE Reconstruct Loss 5.7346	 KL Loss 8.1535----------pretrain Epoch 919:----------
VAE iteration 0 	 ELBO Loss 43.6538 	 MSE Reconstruct Loss 33.8149	 BCE Reconstruct Loss 5.7356	 KL Loss 8.2067----------pretrain Epoch 920:----------
VAE iteration 0 	 ELBO Loss 43.6560 	 MSE Reconstruct Loss 33.8540	 BCE Reconstruct Loss 5.7360	 KL Loss 8.1322----------pretrain Epoch 921:----------
VAE iteration 0 	 ELBO Loss 43.6330 	 MSE Reconstruct Loss 33.8263	 BCE Reconstruct Loss 5.7303	 KL Loss 8.1528----------pretrain Epoch 922:----------
VAE iteration 0 	 ELBO Loss 43.6470 	 MSE Reconstruct Loss 33.8494	 BCE Reconstruct Loss 5.7286	 KL Loss 8.1380----------pretrain Epoch 923:----------
VAE iteration 0 	 ELBO Loss 43.7249 	 MSE Reconstruct Loss 33.8490	 BCE Reconstruct Loss 5.7317	 KL Loss 8.2883----------pretrain Epoch 924:----------
VAE iteration 0 	 ELBO Loss 43.6605 	 MSE Reconstruct Loss 33.8305	 BCE Reconstruct Loss 5.7326	 KL Loss 8.1948----------pretrain Epoch 925:----------
VAE iteration 0 	 ELBO Loss 43.6499 	 MSE Reconstruct Loss 33.8096	 BCE Reconstruct Loss 5.7287	 KL Loss 8.2232----------pretrain Epoch 926:----------
VAE iteration 0 	 ELBO Loss 43.6584 	 MSE Reconstruct Loss 33.8435	 BCE Reconstruct Loss 5.7343	 KL Loss 8.1611----------pretrain Epoch 927:----------
VAE iteration 0 	 ELBO Loss 43.6505 	 MSE Reconstruct Loss 33.8679	 BCE Reconstruct Loss 5.7345	 KL Loss 8.0964----------pretrain Epoch 928:----------
